,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
10,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.28004664011600294,-0.014659567661297819,1.8185215528654577,1.0595975322730675,0.4035977088671232,0.04855059437095283,0.4672117569672604,-0.008547554613921773,4
11,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.6669295960591979,-0.010982267014330152,0.9899426570141288,-1.8652741852948478,0.4035977088671232,0.0031277103255077897,-1.1763097958062252,0.12063233950690183,3
12,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.22986364090141267,4.9634926572846443e-05,-0.11687602554040182,-2.065110141153525,1.6699964418056175,0.7298938550526332,-1.1763097958062252,0.5566144821646818,5
13,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.2763426913434792,-0.05878717542490981,-0.6257670009451551,-0.757092975533091,-2.1291997570098653,1.1841226955070863,-0.8849052651726284,-1.0581341943456142,5
14,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.1039955512169823,-0.040400672190071485,-0.4380990620515471,1.0595975322730675,-1.9519039343984763,-1.5412503472196337,-0.8732490839472845,-1.0581341943456142,5
15,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.9615732142603455,-0.044077972837039146,-1.009546017087503,-0.757092975533091,1.6699964418056175,-0.027154212371455797,-1.1763097958062252,2.171363158674978,1
16,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.9529306671244571,-0.029368770249168483,0.5079162127393404,-0.757092975533091,0.4035977088671232,-0.027154212371455797,0.8402095561782643,-0.9773967605200993,2
17,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.34424841883974533,-0.03672337154310382,-1.35072556243805,1.0595975322730675,1.3154047965828393,-0.37539632338653667,-1.0597479835527865,-0.008547554613921773,0
18,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.24918040034497294,0.029468040102314175,1.3518462692363629,0.5872580002434667,0.07433403830311495,-0.29969151664412774,0.09421395775625675,-1.0581341943456142,3
19,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.2361030574369907,-0.03672337154310382,-1.3933250332298508,0.42375585454091197,1.4167166952179184,-0.6327926663107268,-0.9781547149753793,-0.8966593266945846,0
20,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.9504613679427747,-0.09188288124761873,-1.1147014675105062,-0.8115936907672757,-0.4322254548722832,-0.46624209147742746,-1.0597479835527865,0.8634167307016379,5
21,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.08250270558141072,0.02579073945534651,0.36783687184738323,-2.35578062240251,-0.29292159424904846,-0.027154212371455797,-0.0922849418492452,2.1229206983796685,6
22,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.8381082551762254,0.018436138161411177,-1.009546017087503,1.0595975322730675,1.6699964418056175,-0.027154212371455797,1.1549264492625488,-1.0581341943456142,0
23,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.07509480803636367,-0.007304966367362486,0.4277063983655896,-0.757092975533091,0.4035977088671232,1.441519038431277,1.7260793293043986,1.1540714924734914,2
24,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.3035049823419859,-0.06981907736581273,-1.5882847734301633,0.8597615764143904,-0.4448894422016679,0.44221558943147943,0.47886793819260426,-1.0581341943456142,0
25,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8381082551762254,-0.02569146960220082,-1.2781913283871464,-0.757092975533091,0.4035977088671232,-0.027154212371455797,-1.1763097958062252,2.171363158674978,0
26,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.5603120972369554,-0.08085097930671573,-1.7264452192414086,-0.04858367748868887,-2.1291997570098653,-1.5412503472196337,-1.1763097958062252,0.1367798262720048,0
27,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.10146008345392794,-0.044077972837039146,1.019877420273232,1.0595975322730675,0.4035977088671232,1.4718009611282408,-0.7566872716938459,-0.7836269193388637,4
28,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.46154012996965926,-0.014659567661297819,1.824662017123735,1.0595975322730675,0.4035977088671232,1.4112371157343135,0.513836481868636,0.023747418916284173,4
29,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.16645887775861232,-0.06981907736581273,-1.6009494809628606,0.31475442407254234,-1.0147688720239905,-0.14828190315931014,-0.6867501843417827,-1.0581341943456142,0
30,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8381082551762254,4.9634926572846443e-05,-1.3165692300013812,1.0595975322730675,0.4035977088671232,-0.027154212371455797,-0.010691673271838162,0.5566144821646818,0
31,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.1800400232578659,-0.014659567661297819,1.2716364548626122,-0.9569289313917686,0.4035977088671232,-0.027154212371455797,1.0616769994597977,0.4597295615740639,3
32,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8237300940960304,0.029468040102314175,1.6335400670848463,0.9869299119608212,0.4035977088671232,-1.1173034294621438,-0.12725348552527682,1.9775933174937421,3
33,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.7208165440463115,-0.0624644760718774,-0.5447896285391198,1.0595975322730675,1.518028593852998,-0.027154212371455797,-0.010691673271838162,0.5566144821646818,6
34,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.9566346158969807,0.0037269355735405126,0.34979925808869294,-0.757092975533091,0.4035977088671232,1.4869419224767222,0.04758923285488124,0.4435820748089611,6
35,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.22078345975562527,-0.05510987477794215,-0.07542789179702832,-0.4300886841279821,0.4035977088671232,1.0629950047192327,1.4230186174454578,-0.9451017869898936,2
36,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.6405643206416333,-0.08085097930671573,-1.711477837611857,1.0050968170388832,-2.1291997570098653,-1.3444178496893708,-1.1763097958062252,-0.2507598560904662,0
37,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.48376382260480083,-0.03672337154310382,1.6680801785376578,1.0595975322730675,0.4035977088671232,-1.314135926992407,0.8285533749529204,0.49202453510426986,4
38,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.5187716451582536,0.04417724269018476,1.671917968699081,-0.3755879688937977,0.4035977088671232,-0.8144842024925083,0.11752632020694452,-1.0581341943456142,3
39,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2.0015858037585352,-0.014659567661297819,1.2163722765381142,-0.757092975533091,0.4035977088671232,-0.027154212371455797,-1.1763097958062252,-1.0581341943456142,3
40,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.8381082551762254,-0.0036276657203948197,0.8790305213489902,-0.757092975533091,-1.0274328593533752,0.6390480869617424,-0.010691673271838162,0.23366474686262265,2
41,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6874810050935991,0.007404236220508179,0.017062851093277365,-0.757092975533091,0.4035977088671232,0.23024213055273435,-0.03400403572252592,-0.8320693796341727,5
42,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.46771337792386536,-0.029368770249168483,0.5255700474818882,-0.757092975533091,-2.1291997570098653,-0.027154212371455797,-1.1763097958062252,2.171363158674978,2
43,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.46771337792386536,-0.05878717542490981,-1.009546017087503,1.0595975322730675,0.4035977088671232,-0.027154212371455797,1.1549264492625488,-1.0581341943456142,1
44,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5200062947490949,-0.044077972837039146,0.10533202480601725,-0.938762026313707,0.4035977088671232,-1.25357208159848,-1.1646536145808812,-1.0581341943456142,2
45,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.6274869777336516,-0.0845282799536834,-0.24198798480280737,0.27842061391641915,-0.2802576069196638,-0.6782155503561722,-0.7566872716938459,-1.0581341943456142,2
46,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.730693740773041,-0.0734963780127804,-1.721456092031558,-0.757092975533091,-2.0278878583747857,-1.5412503472196337,-0.9548423525246916,1.4447262542453445,0
47,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.36770676106572825,-0.06614177671884507,-0.7355277995618665,-0.9932627415478914,0.8721652400543662,0.8207396231435239,0.23408813246038307,-0.6221520516878343,5
48,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.11140344876203,-0.040400672190071485,0.6222823595497596,0.7144263357898976,-0.39423349288412807,-1.5412503472196337,1.131614086811861,-1.0581341943456142,3
50,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6356257222782685,0.007404236220508179,-0.03858510624736317,0.9142622916485748,0.8341732780662111,0.5330613575223702,0.3506499447138219,-0.5575621046274224,5
51,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.11874517772570482,-0.044077972837039146,0.7086326381817879,1.0595975322730675,0.4035977088671232,-0.7387793957500994,-0.9664985337500356,0.15292731303710777,4
52,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.23930320361824312,-0.044077972837039146,-0.028223072811519933,-0.6299246399866602,-1.1540727326472247,0.623907125613261,-1.1296850709048496,0.5566144821646818,2
53,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.2726387425709559,0.022113438808378846,1.35299760628479,1.0595975322730675,-0.5208733661779776,-0.693356511704654,-0.2438152977787155,-1.0581341943456142,3
54,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.6928572374668628,-0.03304607089613615,0.63379573003403,0.6780925256337744,-0.698169188789367,-1.1627263135075891,-0.41865801615887355,0.6212044292250937,3
55,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.711376981329481,-0.0036276657203948197,1.3161548207351244,0.46008966469703516,0.4035977088671232,0.19996020785577076,-0.1505658479759646,-0.10543247520453962,3
56,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.26276154584422606,-0.047755273484006815,0.302594439103184,-0.757092975533091,0.4035977088671232,-0.027154212371455797,-1.1763097958062252,-0.8805118399294817,2
57,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.5911783370079854,-0.06981907736581273,-1.3933250332298508,-0.757092975533091,0.4035977088671232,-1.5412503472196337,-1.1763097958062252,-1.0581341943456142,1
58,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.33684052129469827,-0.06981907736581273,-0.1636970655097682,-1.9197749005290323,-0.14095374629642954,0.23024213055273435,1.4230186174454578,1.0087441115875646,2
59,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8381082551762254,4.9634926572846443e-05,0.8418039567831825,-0.757092975533091,-0.6855052014599817,1.3960961543858315,-0.010691673271838162,-0.8966593266945846,2
60,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.015100780676416,-0.018336868308265485,-0.05892539410290765,-0.757092975533091,0.4035977088671232,0.03340963302247137,0.23408813246038307,-1.0581341943456142,6
61,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0928175363180395,-0.040400672190071485,0.9055112734628127,1.0595975322730675,0.4035977088671232,-0.8296251638409902,-1.013123258651411,-0.34764477668108396,4
62,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.76032533095323,-0.044077972837039146,1.5268495005972735,1.0595975322730675,0.4035977088671232,-1.329276888340889,-0.10394112307458907,0.3951396145136522,4
63,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.43808178774367673,-0.06981907736581273,-1.5909712265431597,1.0595975322730675,-1.2047286819647647,0.6390480869617424,0.3623061259391657,-1.0581341943456142,0
64,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8381082551762254,-0.018336868308265485,0.010154828802714844,1.0595975322730675,0.4035977088671232,-0.027154212371455797,1.2015511741639242,0.3305496674532403,6
65,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.5911783370079854,0.06991834721895843,1.4850175878377576,-0.757092975533091,0.4035977088671232,1.4869419224767222,-0.010691673271838162,0.5566144821646818,2
66,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.4620439325609311,-0.0955601818945864,-0.9166714951810547,-0.2302527282693049,0.21363789892634916,0.9418673139313782,-1.1763097958062252,0.5404669953995788,5
67,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.4417857365162,0.05153184398412009,1.2378639014420858,-0.757092975533091,0.4035977088671232,1.4869419224767222,-0.32540856635612264,0.5566144821646818,2
68,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.465244078742183,-0.02569146960220082,1.7931921378000628,1.0595975322730675,0.4035977088671232,-0.5570878595683182,0.6187421128967309,0.4112871012787552,4
69,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.14961141749673482,-0.047755273484006815,0.9845697507881358,1.0595975322730675,0.4035977088671232,1.1538407728101228,-1.1763097958062252,-0.9773967605200993,4
70,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.573162395736639,-0.0624644760718774,-0.24198798480280737,1.0050968170388832,0.4035977088671232,-0.5722288209168,-1.1763097958062252,-1.0581341943456142,2
71,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2.4954456400950153,-0.05878717542490981,-0.3571216896455117,-0.757092975533091,0.4035977088671232,-1.5412503472196337,-1.1763097958062252,-1.0581341943456142,6
72,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6874810050935991,-0.029368770249168483,-0.31605733491828075,-0.8297605958453373,0.4035977088671232,-0.027154212371455797,0.7586162876008571,0.5566144821646818,6
73,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.7546558855902952,4.9634926572846443e-05,0.14179103133954038,-0.757092975533091,-2.1291997570098653,-0.027154212371455797,-1.1763097958062252,-1.0581341943456142,6
74,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.10392938263561029,0.018436138161411177,0.3793502423316536,-1.9924425208412786,-0.508209378848593,-0.027154212371455797,0.9334590059810154,2.07447823808436,6
75,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.46771337792386536,-0.09923748254155407,-1.700348246143729,1.0595975322730675,-2.1291997570098653,-1.5412503472196337,-1.1763097958062252,-1.0581341943456142,0
76,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.829465708040337,4.9634926572846443e-05,-1.3165692300013812,1.0595975322730675,0.4035977088671232,-0.027154212371455797,-0.18553439165199623,0.5566144821646818,0
77,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.22325275893730762,-0.03304607089613615,0.3336805394107143,-0.757092975533091,0.4035977088671232,0.0031277103255077897,0.9334590059810154,0.6696468895204026,2
78,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.1904210225758667,-0.03672337154310382,-0.07120632261946251,-0.5209232095182905,0.011014101656189898,0.8964444298859325,0.18746340755900753,-0.5898570781576283,6
79,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.5973515849621914,-0.0955601818945864,-1.8012821273891664,-1.629104419280047,0.4035977088671232,-0.05743613506841938,1.5162680672482087,0.10448485274179886,0
80,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.6924196034569639,-0.05510987477794215,-0.6257670009451551,-0.757092975533091,-2.0912077950217105,0.15453732381032573,-0.558532190863,-1.0581341943456142,5
81,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.4331431893803116,-0.010982267014330152,1.8265809122044474,1.0595975322730675,0.4035977088671232,1.3203913476434228,0.4672117569672604,0.24981223362772562,4
84,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.14961141749673482,-0.05878717542490981,0.9703699271908693,1.0595975322730675,0.4035977088671232,0.8055986617950418,-1.1763097958062252,-0.6544470252180402,4
85,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8200261453235066,0.022113438808378846,0.48719214586765336,0.6235918103995892,-0.11562577163765965,0.8055986617950418,0.49052411941794816,-0.21846488256026025,6
86,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.5874743882354616,-0.06614177671884507,0.6476117746151551,1.0232637221169445,-1.989895896386631,-0.8901890092349173,-1.1763097958062252,1.670791068956786,3
87,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.9615732142603455,-0.0845282799536834,-1.3549471316156159,1.0595975322730675,0.4035977088671232,-1.5412503472196337,-1.1763097958062252,2.171363158674978,1
88,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8459537867311719,-0.040400672190071485,0.14140725232339785,0.9324291967266368,-0.7108331761187516,0.03340963302247137,-0.5002512847362808,-1.0581341943456142,2
89,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0928175363180395,4.9634926572846443e-05,1.117741069389531,-0.7752598806111526,0.4035977088671232,0.18481924650728931,0.1291825014322884,-1.0581341943456142,3
90,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.7146432960921054,-0.05143257413097448,-1.163057623544442,1.0595975322730675,0.4035977088671232,1.4869419224767222,-0.010691673271838162,2.171363158674978,1
91,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.38913343811992784,-0.03672337154310382,0.5144404560137599,0.6417587154776512,-0.29292159424904846,-1.5412503472196337,-0.17387821042665236,-0.9773967605200993,3
92,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.14961141749673482,-0.05878717542490981,0.9400513849156237,1.0595975322730675,0.4035977088671232,1.032713082022269,-1.1763097958062252,-0.6705945119831431,4
93,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.22078345975562527,-0.11394668512942473,-1.009546017087503,-0.757092975533091,-2.1291997570098653,-1.5412503472196337,-1.1763097958062252,-1.0581341943456142,6
94,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.09731850067150524,-0.06981907736581273,0.5336294068208772,1.0595975322730675,-2.1038717823510953,-1.5412503472196337,-0.9082176276233161,1.703086042486992,3
95,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.06768691049131663,-0.0624644760718774,0.5248024894496036,0.950596101804698,1.657332454476233,-1.5261093858711519,1.1083017243611732,0.05604239244648994,3
96,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.8282310584494961,-0.0624644760718774,-0.1498810209286437,-0.13941820287899728,0.4035977088671232,-0.5419468982198364,0.0009645079535057174,-0.17002242226495132,2
97,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.5492002509193846,-0.03304607089613615,0.47068964817353215,-0.757092975533091,-0.36890551822535816,-0.027154212371455797,-1.1763097958062252,1.8645609101380218,2
98,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0928175363180395,-0.044077972837039146,0.7078650801495033,1.0595975322730675,0.4035977088671232,-0.9204709319318809,-1.013123258651411,0.15292731303710777,4
99,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.4578361811971359,4.9634926572846443e-05,-1.0636588583635738,0.20575299360417273,0.7201973921017467,0.5633432802193338,1.131614086811861,1.6384960954265801,0
100,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.22078345975562527,-0.05878717542490981,-1.2014355251586768,1.0595975322730675,0.4035977088671232,-0.027154212371455797,1.1549264492625488,0.5566144821646818,1
101,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.09978779985318759,0.018436138161411177,1.330738423348534,0.33292132915060435,0.21363789892634916,-0.012013251022974339,0.5954297504460431,-0.5737095913925254,3
102,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8109459641777191,0.0037269355735405126,2.1055882569399333,1.0595975322730675,0.4035977088671232,0.6087661642647788,1.1549264492625488,0.37899212774854923,4
103,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.9294723248984741,-0.06981907736581273,-0.817656509016329,0.6054249053215279,-0.482881404189823,-0.027154212371455797,-0.5352198284123122,1.5577586616010655,5
104,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.07879875680888741,0.011081536867475846,1.3242141800741138,-0.3392541587376745,0.4035977088671232,0.5179203961738881,1.0849893619104856,0.03989490568138715,3
105,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.22819135730067233,0.011081536867475846,0.260378747327526,-0.9750958364698301,-1.8252640611046267,-0.027154212371455797,-1.1763097958062252,1.4285787674802417,6
106,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.7146432960921054,-0.010982267014330152,-0.25964181954535515,-0.757092975533091,-1.9392399470690913,1.4869419224767222,0.9334590059810154,1.670791068956786,5
107,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.14961141749673482,-0.014659567661297819,-0.24198798480280737,1.0595975322730675,-2.1291997570098653,-0.027154212371455797,1.1549264492625488,-1.0581341943456142,5
108,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.7472479880452478,-0.08820558060065106,-0.8940285332286563,0.8234277662582672,0.4035977088671232,1.441519038431277,1.341425348868051,-0.5575621046274224,5
109,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.14837676790589344,-0.07717367865974806,0.6023258507103577,1.0595975322730675,0.4035977088671232,-1.5412503472196337,-1.1646536145808812,0.5566144821646818,4
