,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
18,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.24918040034497294,0.029468040102314175,1.3518462692363629,0.5872580002434667,0.07433403830311495,-0.29969151664412774,0.09421395775625675,-1.0581341943456142,0.06209087191608099,-0.007342858030076363,-0.336853594573175,-0.14633318360645525,-0.018522585423628737,0.07467725209737587,-0.023476271711788427,0.26366630216574555,0.0008683653874715964,0.03983626007402095,0.017305342301579305,0.0021904784216831494,-0.008831321630792513,0.0027763006853591078,-0.03118114087260646,1.827488335648273,0.7938825367083376,0.10048819235733884,-0.40513685869715144,0.127362787302788,-1.4304347629775431,0.3448719588499556,0.04365325868390855,-0.1759962407543621,0.05532790042696179,-0.6213977709606372,0.005525549250448961,-0.022277280677343206,0.0070033039445416435,-0.07865538773232257,0.0898150051484575,-0.02823512388901837,0.31711384151644934,0.008876269836097732,-0.09969101028652846,1.119647973243442,3
20,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.9504613679427747,-0.09188288124761873,-1.1147014675105062,-0.8115936907672757,-0.4322254548722832,-0.46624209147742746,-1.0597479835527865,0.8634167307016379,0.9033768119516505,0.08733112900113522,1.0594806816578541,0.7713884495403902,0.4108135970975983,0.443145096058136,1.0072495181221786,-0.820644246967357,0.008442463866364006,0.10242198256581417,0.07457156671008619,0.039714120142227985,0.04283966672386186,0.09737269812518409,-0.0793332169342658,1.2425593616700763,0.9046846781205502,0.48180234884153017,0.519720743585056,1.181302632457591,-0.9624518967862394,0.6586843188932484,0.3507914521633609,0.37839913981321915,0.8600847772547843,-0.7007435711403573,0.1868188438395521,0.20152170006943576,0.4580500542410881,-0.3731906891718551,0.21738168786524584,0.4940991162906376,-0.40256122233893443,1.123065788644197,-0.9150041393268001,0.7454884508555047,5
22,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.8381082551762254,0.018436138161411177,-1.009546017087503,1.0595975322730675,1.6699964418056175,-0.027154212371455797,1.1549264492625488,-1.0581341943456142,0.702425447394537,-0.015451479586648147,0.846108850901315,-0.8880574389624148,-1.399637803992211,0.022758169551325494,-0.9679533912483083,0.8868310033653037,0.00033989119030664153,-0.018612129851327576,0.019534886500476613,0.030788285130193424,-0.0005006188109444597,0.021292383584872388,-0.01950790820026925,1.019183160617241,-1.0697124684220223,-1.685938256375163,0.0274134269467514,-1.1659513968820183,1.0682351614457086,1.1227469303991744,1.7695241086420357,-0.028772536419613363,1.2237572155954928,-1.1211963811423633,2.788888115643423,-0.04534743804036526,1.9287230608156525,-1.7670803395100294,0.000737351249514123,-0.03136111807668662,0.02873280063076009,1.3338551032061987,-1.222067167918868,1.119647973243442,0
24,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.3035049823419859,-0.06981907736581273,-1.5882847734301633,0.8597615764143904,-0.4448894422016679,0.44221558943147943,0.47886793819260426,-1.0581341943456142,0.09211527430640919,0.02119043784304474,0.4820523421139668,-0.26094192206796757,0.13502616229955317,-0.13421463466175207,-0.14533880512528957,0.32114899997031715,0.004874703564213344,0.11089257747506293,-0.06002776001982944,0.031061770384311523,-0.03087508445088494,-0.03343411762467667,0.07387795317842837,2.522648521510105,-1.36554622059929,0.7066111269087478,-0.7023642872674634,-0.7605786547152099,1.6806184291249322,0.7391899682785578,-0.3824988481574248,0.3801999722846276,0.41171225343478235,-0.9097431229885562,0.19792661578251117,-0.19673704691505264,-0.21304328991077048,0.47075273149693153,0.1955546275362308,0.21176286754767976,-0.4679234364501494,0.22931450222883584,-0.5067065399773767,1.119647973243442,0
27,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.10146008345392794,-0.044077972837039146,1.019877420273232,1.0595975322730675,0.4035977088671232,1.4718009611282408,-0.7566872716938459,-0.7836269193388637,0.010294148534478022,-0.0044721548025259605,0.10347684817369886,0.10750685405200154,0.04094905722347243,0.14932904834364266,-0.07677355373458265,-0.07950685263286558,0.0019428676894227609,-0.04495412922791307,-0.04670491124572598,-0.01778976884853629,-0.06487400278613871,0.0333532410078546,0.034540686064991104,1.0401499523831825,1.0806595977425386,0.4116201901475885,1.5010565673911336,-0.7717282626087096,-0.7992034009519804,1.1227469303991744,0.4276511363466677,1.5595166664086129,-0.8017839657892393,-0.8303291499542061,0.16289111060279113,0.5940154958197879,-0.3053972491845506,-0.3162700292517674,2.166198069178013,-1.1136930537525085,-1.153342853048902,0.5725756271434761,0.5929605156203782,0.6140711487125181,4
29,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.16645887775861232,-0.06981907736581273,-1.6009494809628606,0.31475442407254234,-1.0147688720239905,-0.14828190315931014,-0.6867501843417827,-1.0581341943456142,0.02770855798465664,0.011622005264454918,0.26649225394931064,-0.052393668200673746,0.16891728762148633,0.024682839191809997,0.11431566498605328,0.1761358305087843,0.004874703564213344,0.11177681567010371,-0.021975863485552662,0.07085022638426151,0.010352905668629826,0.04794826425154508,0.07387795317842837,2.563039240595253,-0.5039059318497008,1.624593698964075,0.23739183589908272,1.0994523511731258,1.6940193892266657,0.09907034747323781,-0.3194029918806545,-0.04667238502928916,-0.21615765875421009,-0.33305241893271736,1.029755863628842,0.15047185961054374,0.6968927099267783,1.0737616428461128,0.021987522804547032,0.1018326243292066,0.156902152135511,0.4716258156934725,0.7266738530251943,1.119647973243442,0
30,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.8381082551762254,4.9634926572846443e-05,-1.3165692300013812,1.0595975322730675,0.4035977088671232,-0.027154212371455797,-0.010691673271838162,0.5566144821646818,0.702425447394537,-4.15994417057684e-05,1.1034275401751643,-0.8880574389624148,-0.3382585715717468,0.022758169551325494,0.008960779630774567,-0.4665031924528597,2.463625935891858e-09,-6.534781705918753e-05,5.2593045711143e-05,2.0032542644588715e-05,-1.347797337200687e-06,-5.306804177885521e-07,2.7627518951626926e-05,1.7333545373864296,-1.3950335071761162,-0.53136432479351,0.03575040047318154,0.014076328046930316,-0.7328215001911726,1.1227469303991744,0.4276511363466677,-0.028772536419613363,-0.01132887061470963,0.5897873317291482,0.16289111060279113,-0.010959377899210853,-0.004315134836469741,0.2246483297239258,0.000737351249514123,0.0002903239666297111,-0.015114427857727665,0.00011431187735173854,-0.005951140181678168,0.3098196817554569,0
31,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.1800400232578659,-0.014659567661297819,1.2716364548626122,-0.9569289313917686,0.4035977088671232,-0.027154212371455797,1.0616769994597977,0.4597295615740639,0.03241440997469289,0.002639308902690318,-0.22894545690901483,0.17228550706389878,-0.07266374089125825,0.004888845026905932,-0.19114435167508323,-0.08276972095812296,0.0002149029240161688,-0.018641640650631352,0.01402816441679105,-0.005916567921082371,0.00039806901354860655,-0.015563725808024552,-0.006739436613793772,1.6170592733355524,-1.2168657138704966,0.5132295596944613,-0.03453028635462454,1.3500671758022327,0.5846088698755857,0.9157129797345922,-0.3862143242583823,0.02598465142740234,-1.0159494365762836,-0.43992851808627526,0.16289111060279113,-0.010959377899210853,0.4284904045388963,0.18554579774977925,0.000737351249514123,-0.028829002713221308,-0.012483594148418396,1.1271580511819592,0.4880843014949205,0.21135126978508104,3
33,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.7208165440463115,-0.0624644760718774,-0.5447896285391198,1.0595975322730675,1.518028593852998,-0.027154212371455797,-0.010691673271838162,0.5566144821646818,0.519576490170868,0.04502542776779418,0.39269337727584214,-0.7637754312930725,-1.0942201247845997,0.019573205517892364,0.007706734977878703,-0.4012169274000732,0.003901810770934144,0.034029998716088826,-0.06618720470049136,-0.09482286077715629,0.0016961736489274778,0.000667849769257066,-0.03476863200243619,0.29679573936379217,-0.5772577460080125,-0.8270062337569372,0.014793333271117776,0.005824712710226348,-0.3032377969779915,1.1227469303991744,1.6084993519665913,-0.028772536419613363,-0.01132887061470963,0.5897873317291482,2.3044108117553104,-0.04122087082342673,-0.016230265742784168,0.8449566996786666,0.000737351249514123,0.0002903239666297111,-0.015114427857727665,0.00011431187735173854,-0.005951140181678168,0.3098196817554569,6
34,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.9566346158969807,0.0037269355735405126,0.34979925808869294,-0.757092975533091,0.4035977088671232,1.4869419224767222,0.04758923285488124,0.4435820748089611,0.9151497883323638,-0.003565315580866722,-0.3346300789027256,0.7242613478474007,-0.38609553919900186,-1.4224601148696372,-0.04552550749296129,-0.4243459677536563,1.3890048769321749e-05,0.0013036792985688286,-0.002821636742991914,0.0015041826585763286,0.005541736746667215,0.0001773620048443598,0.0016532018143904262,0.12235952095940002,-0.2648305611456362,0.14117817912801597,0.5201311813033322,0.01664667834564751,0.1551646806696177,0.5731897736015494,-0.3055609903245485,-1.1257532845327962,-0.03602947390543917,-0.33583287291025854,0.16289111060279113,0.6001263531300806,0.01920690534697409,0.17902870908742155,2.2109962808187706,0.0707624253904295,0.6595807830926499,0.0022647350837161078,0.021109730648335,0.19676505709182276,6
35,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.22078345975562527,-0.05510987477794215,-0.07542789179702832,-0.4300886841279821,0.4035977088671232,1.0629950047192327,1.4230186174454578,-0.9451017869898936,0.0487453361016638,0.012167348820173339,0.01665323091302086,0.09495646768352017,-0.08910769851312707,-0.2346917148448594,-0.31417897365627473,0.20866284235285268,0.0030370982980404645,0.004156821671698401,0.023702133525703013,-0.022242219196331514,-0.05858152159965494,-0.07842237781409954,0.05208444113342239,0.005689366860944211,0.032440682729531725,-0.030442524313957903,-0.08017947219674389,-0.10733529430183282,0.07128703532625179,0.18497627621493917,-0.17358280752372945,-0.4571821228143129,-0.6120242046667373,0.40647758393348776,0.16289111060279113,0.42902234844187914,0.574327053676248,-0.38144091587534495,1.1299583800580415,1.5126616819669905,-1.0046384785214773,2.024981985596382,-1.3448974382675898,0.8932173877714902,2
38,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.5187716451582536,0.04417724269018476,1.671917968699081,-0.3755879688937977,0.4035977088671232,-0.8144842024925083,0.11752632020694452,-1.0581341943456142,0.26912401982020095,0.022917900868942583,0.8673436351916678,-0.19484438852468242,0.20937504741109939,-0.4225313096824467,0.06096932248315231,-0.5489300167988775,0.001951628771707483,0.07386072586130003,-0.016592440853334865,0.017829833933825437,-0.03598166628083313,0.0051919887702665535,-0.04674545110238933,2.7953096940588615,-0.6279522740207318,0.6747822615807237,-1.3617507733687655,0.19649436654907246,-1.7691135728213578,0.14106632237776834,-0.1515864437235931,0.30591046731024585,-0.04414147189808838,0.39742247287134425,0.16289111060279113,-0.3287239580344424,0.04743335356710669,-0.42706053651184916,0.6633845161098573,-0.09572333118563237,0.8618335854116403,0.013812435941385256,-0.12435861814657992,1.119647973243442,3
40,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.8381082551762254,-0.0036276657203948197,0.8790305213489902,-0.757092975533091,-1.0274328593533752,0.6390480869617424,-0.010691673271838162,0.23366474686262265,0.702425447394537,0.0030403765872827073,-0.73672273649445,0.6345258727302157,0.8610999610633776,-0.5355914771372108,0.008960779630774567,-0.19583635328922708,1.3159958578927666e-05,-0.0031888288894785185,0.002746480234493108,0.0037271829638834716,-0.0023182528387550006,3.878581662190882e-05,-0.0008476575922582692,0.7726946574630775,-0.6655078329925113,-0.9031448420084811,0.5617427730490553,-0.009398307130236963,0.205398444255531,0.5731897736015494,0.7778622006483186,-0.48381881766659507,0.008094590730803573,-0.17690593847940947,1.0556182804790526,-0.6565790032514074,0.01098497644095674,-0.240074838999147,0.4083824574494627,-0.0068324933507881705,0.14932300947295882,0.00011431187735173854,-0.0024982671286019327,0.05459921392637352,2
41,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6874810050935991,0.007404236220508179,0.017062851093277365,-0.757092975533091,0.4035977088671232,0.23024213055273435,-0.03400403572252592,-0.8320693796341727,0.47263013236450524,-0.005090271758825394,-0.01173038601936874,0.520487039768793,-0.27746575854544364,-0.15828709132728547,0.02337712865576077,0.5720318934185086,5.4822714009085246e-05,0.00012633738008998186,-0.005605695231734425,0.0029883327745080686,0.0017047671225255286,-0.00025177391294018043,-0.006160838238663112,0.0002911408874313566,-0.012918164705287415,0.006886527607987633,0.003928587189020233,-0.000580205798103944,-0.014197475923973564,0.5731897736015494,-0.3055609903245485,-0.17431469971324803,0.02574421658530067,0.6299538824772088,0.16289111060279113,0.09292519637576865,-0.013723950909847274,-0.33582129523884063,0.05301143868146237,-0.007829161632145656,-0.19157742673466388,0.0011562744454188191,0.028293716908700393,0.692339452524797,5
43,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.46771337792386536,-0.05878717542490981,-1.009546017087503,1.0595975322730675,0.4035977088671232,-0.027154212371455797,1.1549264492625488,-1.0581341943456142,0.2187558038889525,0.027495548396587414,0.47217817782158034,-0.4955879410592284,-0.188768047736575,0.012700388393115606,-0.5401745508382024,0.49490351833413504,0.0034559319944391202,0.05934835880604204,-0.06229074600953836,-0.02372636931226325,0.0015963194462060282,-0.06789486377566566,0.062204720506091236,1.019183160617241,-1.0697124684220223,-0.40745045949244585,0.0274134269467514,-1.1659513968820183,1.0682351614457086,1.1227469303991744,0.4276511363466677,-0.028772536419613363,1.2237572155954928,-1.1211963811423633,0.16289111060279113,-0.010959377899210853,0.4661256688324065,-0.42706053651184916,0.000737351249514123,-0.03136111807668662,0.02873280063076009,1.3338551032061987,-1.222067167918868,1.119647973243442,1
44,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5200062947490949,-0.044077972837039146,0.10533202480601725,-0.938762026313707,0.4035977088671232,-1.25357208159848,-1.1646536145808812,-1.0581341943456142,0.2704065465786825,-0.022920823335039975,0.05477331593779678,-0.48816216295454307,0.20987334915721664,-0.6518653733529357,-0.6056272107843444,-0.5502364417489815,0.0019428676894227609,-0.004642822128269962,0.0413787270962994,-0.01778976884853629,0.055254916161968426,0.05133557038805554,0.04664041027630828,0.011094835449735434,-0.0988817050426224,0.04251176388204355,-0.13204128559506179,-0.12267532342145103,-0.11145541720690731,0.8812741420486171,-0.37888220299167014,1.1768058674516808,1.0933325871775312,0.9933362003957106,0.16289111060279113,-0.505938820032937,-0.4700515304686572,-0.42706053651184916,1.5714429637631464,1.4599772559713493,1.3264474846163623,1.3564180419563119,1.2323598141562482,1.119647973243442,2
45,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.6274869777336516,-0.0845282799536834,-0.24198798480280737,0.27842061391641915,-0.2802576069196638,-0.6782155503561722,-0.7566872716938459,-1.0581341943456142,2.6487138626926154,-0.1375686748748442,-0.39383229403457776,0.4531259234815809,-0.45611560567254933,-1.1037869763011319,-1.2314986808985398,-1.722099621992176,0.007145030111928274,0.020454828124839383,-0.023534415598003476,0.023689693456854698,0.05732839390944798,0.06396147353912629,0.0894422634082113,0.05855818478892373,-0.06737444328919473,0.06781897352414676,0.16412001429261702,0.18310922800312815,0.2560557613406373,0.07751803825359573,-0.07802949497331926,-0.18882918989782754,-0.2106773347277408,-0.2946063719956615,0.07854432623633678,0.19007506711852354,0.21206736395148668,0.29655015710716826,0.45997633274492555,0.513197074419352,0.7176430649687956,0.5725756271434761,0.8006766766053485,1.119647973243442,2
